feature,importance
cat__uniquepid_002-6814,0.0
cat__uniquepid_002-6835,0.0
cat__uniquepid_002-6836,0.0
cat__uniquepid_002-6838,0.0
cat__uniquepid_002-6862,0.0
cat__uniquepid_002-6866,0.0
cat__uniquepid_002-6870,0.0
cat__uniquepid_002-6874,0.0
cat__uniquepid_002-6875,0.0
cat__uniquepid_002-6876,0.0
cat__uniquepid_002-6884,0.0
cat__uniquepid_002-6892,0.0
cat__uniquepid_002-6904,0.0
cat__uniquepid_002-6907,0.0
cat__uniquepid_002-6908,0.0
cat__uniquepid_002-6929,0.0
cat__uniquepid_002-6942,0.0
cat__uniquepid_002-6945,0.0
cat__uniquepid_002-6946,0.0
cat__uniquepid_002-6953,0.0
cat__uniquepid_002-6969,0.0
cat__uniquepid_002-6979,0.0
cat__uniquepid_002-6991,0.0
cat__uniquepid_002-6995,0.0
cat__uniquepid_002-7008,0.0
cat__uniquepid_002-7009,0.0
cat__uniquepid_002-7015,0.0
cat__uniquepid_002-7018,0.0
cat__uniquepid_002-7028,0.0
cat__uniquepid_002-7031,0.0
cat__uniquepid_002-7046,0.0
cat__uniquepid_002-7048,0.0
cat__uniquepid_002-7049,0.0
cat__uniquepid_002-7053,0.0
cat__uniquepid_002-7104,0.0
cat__uniquepid_002-7105,0.0
cat__uniquepid_002-7157,0.0
cat__uniquepid_002-7212,0.0
cat__uniquepid_002-7227,0.0
cat__uniquepid_002-7237,0.0
cat__uniquepid_002-7271,0.0
cat__uniquepid_002-7290,0.0
cat__uniquepid_002-7295,0.0
cat__uniquepid_002-7298,0.0
cat__uniquepid_002-7315,0.0
cat__uniquepid_002-7348,0.0
cat__uniquepid_002-7362,0.0
cat__uniquepid_002-7374,0.0
cat__uniquepid_002-7378,0.0
cat__uniquepid_002-7385,0.0
cat__uniquepid_002-7398,0.0
cat__uniquepid_002-7405,0.0
cat__uniquepid_002-7408,0.0
cat__uniquepid_002-7430,0.0
cat__uniquepid_002-7438,0.0
cat__uniquepid_002-7445,0.0
cat__uniquepid_002-7464,0.0
cat__uniquepid_002-7489,0.0
cat__uniquepid_002-7493,0.0
cat__uniquepid_002-7494,0.0
cat__uniquepid_002-7518,0.0
cat__uniquepid_002-7531,0.0
cat__uniquepid_002-7539,0.0
cat__uniquepid_002-7542,0.0
cat__uniquepid_002-7545,0.0
cat__uniquepid_002-7566,0.0
cat__uniquepid_002-7568,0.0
cat__uniquepid_002-7573,0.0
cat__uniquepid_002-7574,0.0
cat__uniquepid_002-7577,0.0
cat__uniquepid_002-7582,0.0
cat__uniquepid_002-7592,0.0
cat__uniquepid_002-7594,0.0
cat__uniquepid_002-7600,0.0
cat__uniquepid_002-7636,0.0
cat__uniquepid_002-7657,0.0
cat__uniquepid_002-7662,0.0
cat__uniquepid_002-7682,0.0
cat__uniquepid_002-7703,0.0
cat__uniquepid_002-7704,0.0
cat__uniquepid_002-7711,0.0
cat__uniquepid_002-7729,0.0
cat__uniquepid_002-7735,0.0
cat__uniquepid_002-7741,0.0
cat__uniquepid_002-7744,0.0
cat__uniquepid_002-7746,0.0
cat__uniquepid_002-7748,0.0
cat__uniquepid_002-7751,0.0
cat__uniquepid_002-7758,0.0
cat__uniquepid_002-7761,0.0
cat__uniquepid_002-7783,0.0
cat__uniquepid_002-7792,0.0
cat__uniquepid_002-7820,0.0
cat__uniquepid_002-7839,0.0
cat__uniquepid_002-7858,0.0
cat__uniquepid_002-7866,0.0
cat__uniquepid_002-7871,0.0
cat__uniquepid_002-7876,0.0
cat__uniquepid_002-7886,0.0
cat__uniquepid_002-7890,0.0
cat__uniquepid_002-7896,0.0
cat__uniquepid_002-7906,0.0
cat__uniquepid_002-7912,0.0
cat__uniquepid_002-7918,0.0
cat__uniquepid_002-7928,0.0
cat__uniquepid_002-7933,0.0
cat__uniquepid_002-7940,0.0
cat__uniquepid_002-7942,0.0
cat__uniquepid_002-7962,0.0
cat__uniquepid_002-7963,0.0
cat__uniquepid_002-7966,0.0
cat__uniquepid_002-8019,0.0
cat__uniquepid_002-8055,0.0
cat__uniquepid_002-8057,0.0
cat__uniquepid_002-8061,0.0
cat__uniquepid_002-8064,0.0
cat__uniquepid_002-8070,0.0
cat__uniquepid_002-8081,0.0
cat__uniquepid_002-8086,0.0
cat__uniquepid_002-8132,0.0
cat__uniquepid_002-8135,0.0
cat__uniquepid_002-8148,0.0
cat__uniquepid_002-8161,0.0
cat__uniquepid_002-8162,0.0
cat__uniquepid_002-8185,0.0
cat__uniquepid_002-8215,0.0
cat__uniquepid_002-8217,0.0
cat__uniquepid_002-8218,0.0
cat__uniquepid_002-8249,0.0
cat__uniquepid_002-8293,0.0
cat__uniquepid_002-8302,0.0
cat__uniquepid_002-8304,0.0
cat__uniquepid_002-8317,0.0
cat__uniquepid_002-8331,0.0
cat__uniquepid_002-8334,0.0
cat__uniquepid_002-8340,0.0
cat__uniquepid_002-8348,0.0
cat__uniquepid_002-8368,0.0
cat__uniquepid_002-8369,0.0
cat__uniquepid_002-8375,0.0
cat__uniquepid_002-8391,0.0
cat__uniquepid_002-8393,0.0
cat__uniquepid_002-8422,0.0
cat__uniquepid_002-8424,0.0
cat__uniquepid_002-8442,0.0
cat__uniquepid_002-8450,0.0
cat__uniquepid_002-8451,0.0
cat__uniquepid_002-8452,0.0
cat__uniquepid_002-8457,0.0
cat__uniquepid_002-8463,0.0
cat__uniquepid_002-8467,0.0
cat__uniquepid_002-8474,0.0
cat__uniquepid_002-8476,0.0
cat__uniquepid_002-8480,0.0
cat__uniquepid_002-8493,0.0
cat__uniquepid_002-8512,0.0
cat__uniquepid_002-8517,0.0
cat__uniquepid_002-8524,0.0
cat__uniquepid_002-8534,0.0
cat__uniquepid_002-8538,0.0
cat__uniquepid_002-8556,0.0
cat__uniquepid_002-8558,0.0
cat__uniquepid_002-8584,0.0
cat__uniquepid_002-8588,0.0
cat__uniquepid_002-8613,0.0
cat__uniquepid_002-8617,0.0
cat__uniquepid_002-8631,0.0
cat__uniquepid_002-8635,0.0
cat__uniquepid_002-8651,0.0
cat__uniquepid_002-8654,0.0
cat__uniquepid_002-8655,0.0
cat__uniquepid_002-8656,0.0
cat__uniquepid_002-8666,0.0
cat__uniquepid_002-8670,0.0
cat__uniquepid_002-8671,0.0
cat__uniquepid_002-8676,0.0
cat__uniquepid_002-8679,0.0
cat__uniquepid_002-8706,0.0
cat__uniquepid_002-8720,0.0
cat__uniquepid_002-8724,0.0
cat__uniquepid_002-8729,0.0
cat__uniquepid_002-8739,0.0
cat__uniquepid_002-8741,0.0
cat__care_plan_following_discharge_Support Group; Psychiatric Follow-up; Addiction Counseling,0.0
cat__uniquepid_002-8752,0.0
cat__uniquepid_002-8753,0.0
cat__uniquepid_002-8755,0.0
cat__uniquepid_002-8762,0.0
cat__uniquepid_002-8763,0.0
cat__uniquepid_002-8772,0.0
cat__uniquepid_002-8774,0.0
cat__uniquepid_002-8790,0.0
cat__uniquepid_002-8807,0.0
cat__uniquepid_002-8818,0.0
cat__uniquepid_002-8823,0.0
cat__uniquepid_002-8841,0.0
cat__uniquepid_002-8848,0.0
cat__uniquepid_002-8867,0.0
cat__uniquepid_002-8876,0.0
cat__uniquepid_002-8883,0.0
cat__uniquepid_002-8891,0.0
cat__uniquepid_002-8897,0.0
cat__uniquepid_002-8924,0.0
cat__uniquepid_002-8935,0.0
cat__uniquepid_002-8945,0.0
cat__uniquepid_002-8950,0.0
cat__uniquepid_002-8962,0.0
cat__uniquepid_002-8967,0.0
cat__uniquepid_002-8981,0.0
cat__uniquepid_002-8997,0.0
cat__uniquepid_002-9003,0.0
cat__uniquepid_002-9010,0.0
cat__uniquepid_002-9016,0.0
cat__uniquepid_002-9025,0.0
cat__uniquepid_002-9027,0.0
cat__uniquepid_002-9030,0.0
cat__uniquepid_002-9038,0.0
cat__uniquepid_002-9070,0.0
cat__uniquepid_002-9077,0.0
cat__uniquepid_002-9081,0.0
cat__uniquepid_002-9091,0.0
cat__uniquepid_002-9107,0.0
cat__uniquepid_002-9108,0.0
cat__uniquepid_002-9121,0.0
cat__uniquepid_002-9138,0.0
cat__uniquepid_002-9144,0.0
cat__uniquepid_002-9169,0.0
cat__uniquepid_002-9190,0.0
cat__care_plan_following_discharge_Surgical Follow-up; Wound Care; Pain Management,0.0
cat__uniquepid_002-9207,0.0
cat__uniquepid_002-9210,0.0
cat__uniquepid_002-9221,0.0
cat__uniquepid_002-9231,0.0
cat__uniquepid_002-9235,0.0
cat__uniquepid_002-9241,0.0
cat__uniquepid_002-9253,0.0
cat__uniquepid_002-9280,0.0
cat__uniquepid_002-9288,0.0
cat__uniquepid_002-9291,0.0
cat__uniquepid_002-9300,0.0
cat__uniquepid_002-9303,0.0
cat__uniquepid_002-9307,0.0
cat__uniquepid_002-9325,0.0
cat__uniquepid_002-9327,0.0
cat__uniquepid_002-9335,0.0
cat__uniquepid_002-9360,0.0
cat__uniquepid_002-9361,0.0
cat__uniquepid_002-9384,0.0
cat__uniquepid_002-9390,0.0
cat__uniquepid_002-9401,0.0
cat__uniquepid_002-9411,0.0
cat__uniquepid_002-9415,0.0
cat__uniquepid_002-9419,0.0
cat__uniquepid_002-9425,0.0
cat__uniquepid_002-9428,0.0
cat__uniquepid_002-9445,0.0
cat__uniquepid_002-9467,0.0
cat__uniquepid_002-9492,0.0
cat__uniquepid_002-9504,0.0
cat__uniquepid_002-9522,0.0
cat__uniquepid_002-9524,0.0
cat__uniquepid_002-9526,0.0
cat__uniquepid_002-9544,0.0
cat__uniquepid_002-9569,0.0
cat__uniquepid_002-9576,0.0
cat__uniquepid_002-9577,0.0
cat__uniquepid_002-9585,0.0
cat__uniquepid_002-9603,0.0
cat__uniquepid_002-9611,0.0
cat__uniquepid_002-9620,0.0
cat__uniquepid_002-9622,0.0
cat__uniquepid_002-9625,0.0
cat__uniquepid_002-9628,0.0
cat__uniquepid_002-9635,0.0
cat__uniquepid_002-9636,0.0
cat__uniquepid_002-9639,0.0
cat__uniquepid_002-9650,0.0
cat__uniquepid_002-9654,0.0
cat__uniquepid_002-9688,0.0
cat__uniquepid_002-9698,0.0
cat__uniquepid_002-9701,0.0
cat__uniquepid_002-9715,0.0
cat__uniquepid_002-9716,0.0
cat__uniquepid_002-9727,0.0
cat__uniquepid_002-9755,0.0
cat__uniquepid_002-9767,0.0
cat__uniquepid_002-9776,0.0
cat__uniquepid_002-9791,0.0
cat__uniquepid_002-9800,0.0
cat__uniquepid_002-9817,0.0
cat__uniquepid_002-9828,0.0
cat__uniquepid_002-9838,0.0
cat__uniquepid_002-9839,0.0
cat__uniquepid_002-9878,0.0
cat__uniquepid_002-9886,0.0
cat__uniquepid_002-9895,0.0
cat__uniquepid_002-9907,0.0
cat__uniquepid_002-9909,0.0
cat__uniquepid_002-9910,0.0
cat__uniquepid_002-9911,0.0
cat__uniquepid_002-9942,0.0
cat__uniquepid_002-9945,0.0
cat__uniquepid_002-9967,0.0
cat__uniquepid_002-9970,0.0
cat__uniquepid_002-9976,0.0
cat__uniquepid_003-1,0.0
cat__uniquepid_003-10080,0.0
cat__uniquepid_003-10122,0.0
cat__uniquepid_003-10228,0.0
cat__uniquepid_003-10235,0.0
cat__uniquepid_003-1025,0.0
cat__uniquepid_003-10264,0.0
cat__uniquepid_003-1035,0.0
cat__uniquepid_003-10368,0.0
cat__uniquepid_003-10409,0.0
cat__uniquepid_003-10438,0.0
cat__uniquepid_003-10465,0.0
cat__uniquepid_003-10470,0.0
cat__uniquepid_003-10472,0.0
cat__uniquepid_003-10490,0.0
cat__uniquepid_003-10493,0.0
cat__uniquepid_003-10531,0.0
cat__uniquepid_003-10535,0.0
cat__uniquepid_003-10593,0.0
cat__uniquepid_003-10606,0.0
cat__uniquepid_003-10614,0.0
cat__uniquepid_003-10620,0.0
cat__uniquepid_003-10648,0.0
cat__uniquepid_003-10673,0.0
cat__uniquepid_003-10885,0.0
cat__uniquepid_003-1092,0.0
cat__uniquepid_003-10941,0.0
cat__uniquepid_003-10966,0.0
cat__uniquepid_003-10970,0.0
cat__uniquepid_003-10982,0.0
cat__uniquepid_003-11088,0.0
cat__uniquepid_003-1111,0.0
cat__uniquepid_003-11127,0.0
cat__uniquepid_003-11183,0.0
cat__uniquepid_003-11263,0.0
cat__uniquepid_003-11288,0.0
cat__uniquepid_003-11313,0.0
cat__uniquepid_003-11314,0.0
cat__uniquepid_003-11330,0.0
cat__uniquepid_003-11349,0.0
cat__uniquepid_003-11377,0.0
cat__uniquepid_003-11382,0.0
cat__uniquepid_003-1145,0.0
cat__uniquepid_003-11489,0.0
cat__uniquepid_003-11513,0.0
cat__uniquepid_003-11540,0.0
cat__uniquepid_002-10009,0.0
cat__uniquepid_002-13902,0.0
cat__uniquepid_002-13913,0.0
cat__uniquepid_002-13932,0.0
cat__uniquepid_002-13933,0.0
cat__uniquepid_002-13944,0.0
cat__uniquepid_002-13945,0.0
cat__uniquepid_002-12150,0.0
cat__uniquepid_002-12156,0.0
cat__uniquepid_002-12157,0.0
cat__uniquepid_002-12163,0.0
cat__uniquepid_002-12180,0.0
cat__uniquepid_002-12190,0.0
cat__uniquepid_002-12191,0.0
cat__uniquepid_002-12194,0.0
cat__uniquepid_002-12212,0.0
cat__uniquepid_002-12213,0.0
cat__uniquepid_003-1165,0.0
cat__uniquepid_003-11657,0.0
cat__uniquepid_003-1168,0.0
cat__uniquepid_003-11735,0.0
cat__uniquepid_003-11806,0.0
cat__uniquepid_003-11846,0.0
cat__uniquepid_003-12017,0.0
cat__uniquepid_003-12079,0.0
cat__uniquepid_003-12237,0.0
cat__uniquepid_003-12384,0.0
cat__uniquepid_003-12469,0.0
cat__uniquepid_003-12500,0.0
cat__uniquepid_003-12532,0.0
cat__uniquepid_003-12629,0.0
cat__uniquepid_003-12650,0.0
cat__uniquepid_003-12728,0.0
cat__uniquepid_003-12865,0.0
cat__uniquepid_003-12884,0.0
cat__care_plan_following_discharge_Wound Care; Surgical Follow-up; Pain Management,0.0
cat__uniquepid_003-13176,0.0
cat__uniquepid_003-13226,0.0
cat__uniquepid_003-13362,0.0
cat__uniquepid_003-13414,0.0
cat__uniquepid_003-13532,0.0
cat__uniquepid_003-13613,0.0
cat__uniquepid_003-13675,0.0
cat__uniquepid_003-13720,0.0
cat__uniquepid_003-13764,0.0
cat__uniquepid_003-13765,0.0
cat__uniquepid_003-13928,0.0
cat__uniquepid_003-13987,0.0
cat__uniquepid_002-12027,0.0
cat__uniquepid_002-12037,0.0
cat__uniquepid_002-12061,0.0
cat__uniquepid_002-12064,0.0
cat__uniquepid_002-12079,0.0
cat__uniquepid_002-12084,0.0
cat__uniquepid_002-12101,0.0
cat__uniquepid_002-12106,0.0
cat__uniquepid_002-12112,0.0
cat__uniquepid_002-12117,0.0
cat__uniquepid_002-12119,0.0
cat__uniquepid_002-12120,0.0
cat__uniquepid_002-12126,0.0
cat__uniquepid_002-12134,0.0
cat__uniquepid_002-12139,0.0
cat__uniquepid_002-12144,0.0
cat__uniquepid_003-1401,0.0
cat__uniquepid_003-14011,0.0
cat__uniquepid_003-14048,0.0
cat__uniquepid_003-14100,0.0
cat__uniquepid_003-1420,0.0
cat__uniquepid_003-14211,0.0
cat__uniquepid_003-14288,0.0
cat__uniquepid_003-143,0.0
cat__uniquepid_003-14454,0.0
cat__uniquepid_003-14605,0.0
cat__uniquepid_003-14617,0.0
cat__uniquepid_003-1473,0.0
cat__uniquepid_003-14795,0.0
cat__uniquepid_003-14838,0.0
cat__uniquepid_003-15055,0.0
cat__uniquepid_003-15083,0.0
cat__uniquepid_003-15183,0.0
cat__uniquepid_003-15240,0.0
cat__uniquepid_003-15358,0.0
cat__uniquepid_003-15546,0.0
cat__uniquepid_003-15741,0.0
cat__uniquepid_003-15747,0.0
cat__uniquepid_003-1579,0.0
cat__uniquepid_003-15901,0.0
cat__uniquepid_003-1599,0.0
cat__uniquepid_003-16144,0.0
cat__uniquepid_003-16257,0.0
cat__uniquepid_003-16299,0.0
cat__uniquepid_003-16531,0.0
cat__uniquepid_003-16542,0.0
cat__uniquepid_003-16559,0.0
cat__uniquepid_003-16729,0.0
cat__uniquepid_003-16753,0.0
cat__uniquepid_003-16873,0.0
cat__uniquepid_003-16905,0.0
cat__uniquepid_003-1696,0.0
cat__uniquepid_003-17003,0.0
cat__uniquepid_003-17095,0.0
cat__uniquepid_003-17096,0.0
cat__uniquepid_003-17110,0.0
cat__uniquepid_003-17142,0.0
cat__uniquepid_003-17189,0.0
cat__uniquepid_003-17267,0.0
cat__uniquepid_003-1733,0.0
cat__uniquepid_003-17537,0.0
cat__uniquepid_003-17546,0.0
cat__uniquepid_003-17645,0.0
cat__uniquepid_003-1779,0.0
cat__uniquepid_003-17804,0.0
cat__uniquepid_003-17910,0.0
cat__uniquepid_003-18086,0.0
cat__uniquepid_003-1810,0.0
cat__uniquepid_003-18123,0.0
cat__uniquepid_003-18320,0.0
cat__uniquepid_003-18891,0.0
cat__uniquepid_003-19124,0.0
cat__uniquepid_003-19191,0.0
cat__uniquepid_003-19225,0.0
cat__uniquepid_003-19375,0.0
cat__uniquepid_003-19450,0.0
cat__uniquepid_003-19464,0.0
cat__uniquepid_003-20281,0.0
cat__uniquepid_003-20538,0.0
cat__uniquepid_003-20910,0.0
cat__uniquepid_003-21082,0.0
cat__uniquepid_003-211,0.0
cat__uniquepid_003-21189,0.0
cat__uniquepid_003-21200,0.0
cat__uniquepid_003-21727,0.0
cat__uniquepid_003-22420,0.0
cat__uniquepid_003-22564,0.0
cat__uniquepid_003-22692,0.0
cat__uniquepid_003-23251,0.0
cat__uniquepid_003-2337,0.0
cat__uniquepid_003-23422,0.0
cat__uniquepid_003-23451,0.0
cat__uniquepid_003-23556,0.0
cat__uniquepid_003-23699,0.0
cat__uniquepid_003-23742,0.0
cat__uniquepid_003-23810,0.0
cat__uniquepid_003-2416,0.0
cat__uniquepid_003-24358,0.0
cat__uniquepid_003-25158,0.0
cat__uniquepid_003-25461,0.0
cat__uniquepid_003-25578,0.0
cat__uniquepid_003-25818,0.0
cat__uniquepid_003-26240,0.0
cat__uniquepid_003-27464,0.0
cat__uniquepid_003-28208,0.0
cat__uniquepid_003-28612,0.0
cat__uniquepid_003-29210,0.0
cat__uniquepid_003-29330,0.0
cat__uniquepid_003-30075,0.0
cat__uniquepid_003-30348,0.0
cat__uniquepid_003-31999,0.0
cat__uniquepid_003-33488,0.0
cat__uniquepid_003-3392,0.0
cat__care_plan_following_discharge_Support Group,0.0
cat__uniquepid_003-35027,0.0
cat__uniquepid_003-3514,0.0
cat__uniquepid_003-35263,0.0
cat__uniquepid_003-36327,0.0
cat__uniquepid_003-37839,0.0
cat__uniquepid_003-38320,0.0
cat__uniquepid_003-39148,0.0
cat__uniquepid_003-40404,0.0
cat__uniquepid_003-40649,0.0
cat__uniquepid_003-41125,0.0
cat__uniquepid_003-41452,0.0
cat__uniquepid_003-42659,0.0
cat__uniquepid_003-42924,0.0
cat__uniquepid_003-44051,0.0
cat__uniquepid_003-44499,0.0
cat__uniquepid_003-4458,0.0
cat__uniquepid_003-44806,0.0
cat__uniquepid_003-45166,0.0
cat__uniquepid_003-45696,0.0
cat__uniquepid_003-46237,0.0
cat__uniquepid_003-48490,0.0
cat__uniquepid_003-48921,0.0
cat__uniquepid_003-48943,0.0
cat__uniquepid_003-49468,0.0
cat__uniquepid_003-49978,0.0
cat__uniquepid_003-51381,0.0
cat__uniquepid_003-52380,0.0
cat__uniquepid_003-53385,0.0
cat__uniquepid_003-53522,0.0
cat__uniquepid_003-53783,0.0
cat__uniquepid_003-55331,0.0
cat__uniquepid_003-55821,0.0
cat__uniquepid_003-57176,0.0
cat__uniquepid_003-57281,0.0
cat__uniquepid_003-59082,0.0
cat__uniquepid_003-59106,0.0
cat__uniquepid_003-59811,0.0
cat__uniquepid_003-60017,0.0
cat__uniquepid_003-60300,0.0
cat__uniquepid_003-7760,0.0
cat__uniquepid_003-833,0.0
cat__uniquepid_004-10008,0.0
cat__uniquepid_004-10043,0.0
cat__uniquepid_004-10053,0.0
cat__uniquepid_004-10164,0.0
cat__uniquepid_004-10208,0.0
cat__uniquepid_004-10239,0.0
cat__uniquepid_004-10245,0.0
cat__uniquepid_004-10249,0.0
cat__uniquepid_004-10383,0.0
cat__uniquepid_004-104,0.0
cat__uniquepid_004-10401,0.0
cat__uniquepid_004-10484,0.0
cat__uniquepid_004-10582,0.0
cat__uniquepid_004-10616,0.0
cat__uniquepid_004-10746,0.0
cat__uniquepid_004-10848,0.0
cat__uniquepid_004-10983,0.0
cat__uniquepid_004-11094,0.0
cat__uniquepid_004-11209,0.0
cat__uniquepid_004-11210,0.0
cat__uniquepid_004-11399,0.0
cat__uniquepid_004-11409,0.0
cat__uniquepid_004-11590,0.0
cat__uniquepid_002-13783,0.0
cat__uniquepid_002-13786,0.0
cat__uniquepid_002-13788,0.0
cat__uniquepid_002-1380,0.0
cat__uniquepid_002-13800,0.0
cat__uniquepid_002-13821,0.0
cat__uniquepid_002-13829,0.0
cat__uniquepid_002-13832,0.0
cat__uniquepid_002-13835,0.0
cat__uniquepid_002-13843,0.0
cat__uniquepid_002-13850,0.0
cat__uniquepid_002-13856,0.0
cat__uniquepid_002-13872,0.0
cat__uniquepid_002-13877,0.0
cat__uniquepid_002-13896,0.0
cat__uniquepid_002-13899,0.0
cat__uniquepid_004-11601,0.0
cat__uniquepid_004-11648,0.0
cat__uniquepid_004-11660,0.0
cat__uniquepid_004-11695,0.0
cat__uniquepid_002-1242,0.0
cat__uniquepid_004-11912,0.0
cat__uniquepid_004-11919,0.0
cat__uniquepid_004-11922,0.0
cat__uniquepid_004-12039,0.0
cat__uniquepid_004-12237,0.0
cat__uniquepid_004-12293,0.0
cat__uniquepid_004-12308,0.0
cat__uniquepid_004-12501,0.0
cat__uniquepid_004-12682,0.0
cat__uniquepid_004-12710,0.0
cat__uniquepid_004-12750,0.0
cat__uniquepid_004-1280,0.0
cat__uniquepid_004-12865,0.0
cat__uniquepid_004-12917,0.0
cat__uniquepid_004-12923,0.0
cat__uniquepid_004-12982,0.0
cat__uniquepid_004-131,0.0
cat__uniquepid_004-13381,0.0
cat__uniquepid_004-13479,0.0
cat__uniquepid_004-14214,0.0
cat__uniquepid_004-14604,0.0
cat__uniquepid_004-15028,0.0
cat__uniquepid_004-15387,0.0
cat__uniquepid_004-1561,0.0
cat__uniquepid_004-15613,0.0
cat__uniquepid_004-15758,0.0
cat__uniquepid_004-15763,0.0
cat__uniquepid_004-15764,0.0
cat__uniquepid_004-15849,0.0
cat__uniquepid_004-1752,0.0
cat__uniquepid_004-17851,0.0
cat__uniquepid_004-18700,0.0
cat__uniquepid_004-18760,0.0
cat__uniquepid_004-18761,0.0
cat__uniquepid_004-18980,0.0
cat__uniquepid_004-19012,0.0
cat__uniquepid_004-1923,0.0
cat__uniquepid_004-19417,0.0
cat__uniquepid_004-196,0.0
cat__uniquepid_004-19802,0.0
cat__uniquepid_004-20215,0.0
cat__uniquepid_004-2026,0.0
cat__uniquepid_004-20766,0.0
cat__uniquepid_004-2112,0.0
cat__uniquepid_004-21272,0.0
cat__uniquepid_004-21366,0.0
cat__uniquepid_004-21496,0.0
cat__uniquepid_007-10000,0.0
cat__uniquepid_007-10010,0.0
cat__uniquepid_007-10012,0.0
cat__uniquepid_007-10014,0.0
cat__uniquepid_007-10020,0.0
cat__uniquepid_007-10033,0.0
cat__uniquepid_007-10035,0.0
cat__uniquepid_007-1004,0.0
cat__uniquepid_007-10042,0.0
cat__uniquepid_007-10057,0.0
cat__uniquepid_007-10061,0.0
cat__uniquepid_007-10062,0.0
cat__uniquepid_002-10013,0.0
cat__uniquepid_007-10082,0.0
cat__uniquepid_007-10086,0.0
cat__uniquepid_007-10090,0.0
cat__uniquepid_007-10094,0.0
cat__uniquepid_007-10097,0.0
cat__uniquepid_007-10102,0.0
cat__uniquepid_007-10106,0.0
cat__uniquepid_007-10110,0.0
cat__uniquepid_007-10111,0.0
cat__uniquepid_007-10114,0.0
cat__uniquepid_007-1012,0.0
cat__uniquepid_007-10128,0.0
cat__uniquepid_007-10135,0.0
cat__uniquepid_002-10019,0.0
cat__uniquepid_002-11885,0.0
cat__uniquepid_002-11909,0.0
cat__uniquepid_002-10038,0.0
cat__uniquepid_002-11919,0.0
cat__uniquepid_002-11922,0.0
cat__uniquepid_002-11932,0.0
cat__uniquepid_002-11933,0.0
cat__uniquepid_002-11942,0.0
cat__uniquepid_002-11948,0.0
cat__uniquepid_002-11967,0.0
cat__uniquepid_002-11984,0.0
cat__uniquepid_002-11992,0.0
cat__uniquepid_002-11995,0.0
cat__uniquepid_002-11999,0.0
cat__uniquepid_002-12012,0.0
cat__uniquepid_007-10151,0.0
cat__uniquepid_007-10160,0.0
cat__uniquepid_007-1017,0.0
cat__uniquepid_007-10182,0.0
cat__uniquepid_007-10187,0.0
cat__uniquepid_007-10190,0.0
cat__uniquepid_007-10193,0.0
cat__uniquepid_007-10206,0.0
cat__uniquepid_007-10229,0.0
cat__uniquepid_007-10263,0.0
cat__uniquepid_007-103,0.0
cat__uniquepid_007-10302,0.0
cat__uniquepid_007-10304,0.0
cat__uniquepid_007-10306,0.0
cat__uniquepid_007-1031,0.0
cat__uniquepid_007-10317,0.0
cat__uniquepid_007-10320,0.0
cat__uniquepid_007-10326,0.0
cat__uniquepid_007-10328,0.0
cat__uniquepid_007-1034,0.0
cat__uniquepid_007-10347,0.0
cat__uniquepid_002-13650,0.0
cat__uniquepid_002-13666,0.0
cat__uniquepid_002-13675,0.0
cat__uniquepid_002-13681,0.0
cat__uniquepid_002-13683,0.0
cat__uniquepid_002-13687,0.0
cat__uniquepid_002-10043,0.0
cat__uniquepid_002-13725,0.0
cat__uniquepid_002-13737,0.0
cat__uniquepid_002-13745,0.0
cat__uniquepid_002-13748,0.0
cat__uniquepid_002-1375,0.0
cat__uniquepid_002-13753,0.0
cat__uniquepid_007-10348,0.0
cat__uniquepid_007-10353,0.0
cat__uniquepid_007-10366,0.0
cat__uniquepid_007-10369,0.0
cat__uniquepid_007-10396,0.0
cat__uniquepid_007-1041,0.0
cat__uniquepid_007-10421,0.0
cat__uniquepid_007-10429,0.0
cat__uniquepid_007-10433,0.0
cat__uniquepid_007-10444,0.0
cat__uniquepid_007-10449,0.0
cat__uniquepid_007-10451,0.0
cat__uniquepid_007-10455,0.0
cat__uniquepid_007-1046,0.0
cat__uniquepid_007-10468,0.0
cat__uniquepid_007-10491,0.0
cat__uniquepid_007-10504,0.0
cat__uniquepid_007-10508,0.0
cat__uniquepid_007-10513,0.0
cat__uniquepid_007-10515,0.0
cat__uniquepid_007-10615,0.0
cat__uniquepid_007-10629,0.0
cat__uniquepid_007-10677,0.0
cat__uniquepid_007-10678,0.0
cat__uniquepid_002-10050,0.0
cat__uniquepid_007-10695,0.0
cat__uniquepid_007-10715,0.0
cat__uniquepid_007-10717,0.0
cat__uniquepid_007-10764,0.0
cat__uniquepid_007-10766,0.0
cat__uniquepid_007-10793,0.0
cat__uniquepid_007-10794,0.0
cat__uniquepid_007-10797,0.0
cat__uniquepid_007-10800,0.0
cat__uniquepid_007-10805,0.0
cat__uniquepid_007-10813,0.0
cat__uniquepid_007-10826,0.0
cat__uniquepid_007-10833,0.0
cat__uniquepid_007-10868,0.0
cat__uniquepid_007-10869,0.0
cat__uniquepid_002-10051,0.0
cat__uniquepid_007-10894,0.0
cat__uniquepid_007-1090,0.0
cat__uniquepid_007-10904,0.0
cat__uniquepid_002-10052,0.0
cat__uniquepid_007-10943,0.0
cat__uniquepid_007-10953,0.0
cat__uniquepid_007-10957,0.0
cat__uniquepid_007-10965,0.0
cat__uniquepid_007-10974,0.0
cat__uniquepid_007-10978,0.0
cat__uniquepid_007-10988,0.0
